STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,CHAPTER,Chapter,TIME_PERIOD,Time period,OBS_VALUE,Observation value,ADJUSTMENT,Adjustment,COUNTERPART_AREA,Counterpart area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,CONSOLIDATION,Consolidation status,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,MATURITY,Original and residual maturity,PRODUCT,Product,PENSION_FUNDTYPE,Pension fund type,CURRENCY_DENOM,Currency of denomination,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,REF_YEAR_PRICE,Price reference year,BASE_PER,Base period,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,USA,United States,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2004,,65.685882,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,AUS,Australia,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,13.214184,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,AUT,Austria,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,77.476334,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,BEL,Belgium,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,109.06801,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,CAN,Canada,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,77.808229,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,CHL,Chile,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,16.492007,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,CZE,Czechia,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,32.523408,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,DNK,Denmark,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,44.176308,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,EST,Estonia,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,8.2456024,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,FIN,Finland,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,48.66214,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,FRA,France,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,83.070226,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,DEU,Germany,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,71.673467,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,GRC,Greece,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,119.55157,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,HUN,Hungary,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,67.638596,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,ISL,Iceland,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,71.595749,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,IRL,Ireland,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,31.314669,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,ISR,Israel,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,92.05897,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,ITA,Italy,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,116.89717,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,JPN,Japan,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,172.48539,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,LVA,Latvia,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,15.645722,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,LTU,Lithuania,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,24.916258,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,LUX,Luxembourg,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,18.837465,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,MEX,Mexico,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,37.860159,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,NLD,Netherlands,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,59.429927,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,NOR,Norway,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,47.212996,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,POL,Poland,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,55.100861,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,PRT,Portugal,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,83.621891,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG_VI@DF_NAAG_EXP(1.0),NAAG Chapter 6: Government,I,A,Annual,SVK,Slovak Republic,LES13_FD3,Adjusted debt of general government,_Z,Not applicable,PT_B1GQ,Percentage of GDP,NAAG_VI,Part VI: General Government,2005,,40.334758,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S13,General government,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD3,"SDRs, currency and deposits, debt securities, loans and other accounts payable",,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
